,passage,question,text
841,ولقد أرسلنا موسى بآياتنا وسلطان مبين. إلى فرعون وهامان وقارون فقالوا ساحر كذاب. فلما جاءهم بالحق من عندنا قالوا اقتلوا أبناء الذين آمنوا معه واستحيوا نساءهم وما كيد الكافرين إلا في ضلال. وقال فرعون ذروني أقتل موسى وليدع ربه إني أخاف أن يبدل دينكم أو أن يظهر في الأرض الفساد. وقال موسى إني عذت بربي وربكم من كل متكبر لا يؤمن بيوم الحساب.,من هو قارون؟,لقد أرسلنا موسى بآياتنا وسلطان مبين. إلى فرعون وهامان وقارون فقالوا ساحر كذاب
842,ولا تجادلوا أهل الكتاب إلا بالتي هي أحسن إلا الذين ظلموا منهم وقولوا آمنا بالذي أنزل إلينا وأنزل إليكم وإلهنا وإلهكم واحد ونحن له مسلمون. وكذلك أنزلنا إليك الكتاب فالذين آتيناهم الكتاب يؤمنون به ومن هؤلاء من يؤمن به وما يجحد بآياتنا إلا الكافرون.,بأي طريقة حث القرآن المؤمنين على مجادلة أهل الكتاب؟,لا تجادلوا أهل الكتاب إلا بالتي هي أحسن إلا الذين ظلموا منهم
843,ما جعل الله لرجل من قلبين في جوفه وما جعل أزواجكم اللائي تظاهرون منهن أمهاتكم وما جعل أدعياءكم أبناءكم ذلكم قولكم بأفواهكم والله يقول الحق وهو يهدي السبيل. ادعوهم لآبائهم هو أقسط عند الله فإن لم تعلموا آباءهم فإخوانكم في الدين ومواليكم وليس عليكم جناح فيما أخطأتم به ولكن ما تعمدت قلوبكم وكان الله غفورا رحيما. النبي أولى بالمؤمنين من أنفسهم وأزواجه أمهاتهم وأولو الأرحام بعضهم أولى ببعض في كتاب الله من المؤمنين والمهاجرين إلا أن تفعلوا إلى أوليائكم معروفا كان ذلك في الكتاب مسطورا.,لماذا حرم الله التبني؟,ادعوهم لآبائهم هو أقسط عند الله
844,أذلك خير نزلا أم شجرة الزقوم. إنا جعلناها فتنة للظالمين. إنها شجرة تخرج في أصل الجحيم. طلعها كأنه رءوس الشياطين. فإنهم لآكلون منها فمالئون منها البطون. ثم إن لهم عليها لشوبا من حميم. ثم إن مرجعهم لإلى الجحيم. إنهم ألفوا آباءهم ضالين. فهم على آثارهم يهرعون. ولقد ضل قبلهم أكثر الأولين. ولقد أرسلنا فيهم منذرين. فانظر كيف كان عاقبة المنذرين. إلا عباد الله المخلصين.,ما هي الشجرة الملعونة؟,شجرة الزقوم
845,إن يوم الفصل ميقاتهم أجمعين. يوم لا يغني مولى عن مولى شيئا ولا هم ينصرون. إلا من رحم الله إنه هو العزيز الرحيم. إن شجرت الزقوم. طعام الأثيم. كالمهل يغلي في البطون. كغلي الحميم. خذوه فاعتلوه إلى سواء الجحيم. ثم صبوا فوق رأسه من عذاب الحميم. ذق إنك أنت العزيز الكريم. إن هذا ما كنتم به تمترون.,ما هي الشجرة الملعونة؟,شجرت الزقوم
846,وأصحاب الشمال ما أصحاب الشمال. في سموم وحميم. وظل من يحموم. لا بارد ولا كريم. إنهم كانوا قبل ذلك مترفين. وكانوا يصرون على الحنث العظيم. وكانوا يقولون أئذا متنا وكنا ترابا وعظاما أإنا لمبعوثون. أوآباؤنا الأولون. قل إن الأولين والآخرين. لمجموعون إلى ميقات يوم معلوم. ثم إنكم أيها الضالون المكذبون. لآكلون من شجر من زقوم. فمالئون منها البطون. فشاربون عليه من الحميم. فشاربون شرب الهيم. هذا نزلهم يوم الدين.,ما هي الشجرة الملعونة؟,زقوم
847,أذلك خير نزلا أم شجرة الزقوم. إنا جعلناها فتنة للظالمين. إنها شجرة تخرج في أصل الجحيم. طلعها كأنه رءوس الشياطين. فإنهم لآكلون منها فمالئون منها البطون. ثم إن لهم عليها لشوبا من حميم. ثم إن مرجعهم لإلى الجحيم. إنهم ألفوا آباءهم ضالين. فهم على آثارهم يهرعون. ولقد ضل قبلهم أكثر الأولين. ولقد أرسلنا فيهم منذرين. فانظر كيف كان عاقبة المنذرين. إلا عباد الله المخلصين.,ما هي الشجرة التي يأكل منها الكفار في النار؟,شجرة الزقوم
848,إن يوم الفصل ميقاتهم أجمعين. يوم لا يغني مولى عن مولى شيئا ولا هم ينصرون. إلا من رحم الله إنه هو العزيز الرحيم. إن شجرت الزقوم. طعام الأثيم. كالمهل يغلي في البطون. كغلي الحميم. خذوه فاعتلوه إلى سواء الجحيم. ثم صبوا فوق رأسه من عذاب الحميم. ذق إنك أنت العزيز الكريم. إن هذا ما كنتم به تمترون.,ما هي الشجرة التي يأكل منها الكفار في النار؟,شجرت الزقوم
849,وأصحاب الشمال ما أصحاب الشمال. في سموم وحميم. وظل من يحموم. لا بارد ولا كريم. إنهم كانوا قبل ذلك مترفين. وكانوا يصرون على الحنث العظيم. وكانوا يقولون أئذا متنا وكنا ترابا وعظاما أإنا لمبعوثون. أوآباؤنا الأولون. قل إن الأولين والآخرين. لمجموعون إلى ميقات يوم معلوم. ثم إنكم أيها الضالون المكذبون. لآكلون من شجر من زقوم. فمالئون منها البطون. فشاربون عليه من الحميم. فشاربون شرب الهيم. هذا نزلهم يوم الدين.,ما هي الشجرة التي يأكل منها الكفار في النار؟,زقوم
850,وإن يونس لمن المرسلين. إذ أبق إلى الفلك المشحون. فساهم فكان من المدحضين. فالتقمه الحوت وهو مليم. فلولا أنه كان من المسبحين. للبث في بطنه إلى يوم يبعثون. فنبذناه بالعراء وهو سقيم. وأنبتنا عليه شجرة من يقطين. وأرسلناه إلى مائة ألف أو يزيدون. فآمنوا فمتعناهم إلى حين.,من الذي لبث في بطن الحوت؟,يونس
851,واذكر أخا عاد إذ أنذر قومه بالأحقاف وقد خلت النذر من بين يديه ومن خلفه ألا تعبدوا إلا الله إني أخاف عليكم عذاب يوم عظيم. قالوا أجئتنا لتأفكنا عن آلهتنا فأتنا بما تعدنا إن كنت من الصادقين. قال إنما العلم عند الله وأبلغكم ما أرسلت به ولكني أراكم قوما تجهلون. فلما رأوه عارضا مستقبل أوديتهم قالوا هذا عارض ممطرنا بل هو ما استعجلتم به ريح فيها عذاب أليم. تدمر كل شيء بأمر ربها فأصبحوا لا يرى إلا مساكنهم كذلك نجزي القوم المجرمين.,اين عاش قوم عاد؟,بالأحقاف
